Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Chikkamagaluru, Karnataka, India",01-01-2016,27.4,22.9,25.9,,27.1,0,,,7.4,118.33,,9.9,16.3,37.6,Clear
"Chikkamagaluru, Karnataka, India",02-01-2016,30.4,23.8,27.6,,29.6,0,,,8,129.5,,10,14.6,33.58,Clear
"Chikkamagaluru, Karnataka, India",03-01-2016,31.1,15.7,26.2,,29.2,0,,,7.4,147.5,,10,12.2,41.08,Clear
"Chikkamagaluru, Karnataka, India",04-01-2016,30.4,18.1,25.8,,29,0,,,10.5,133.25,,8.9,6.5,42.19,Clear
"Chikkamagaluru, Karnataka, India",05-01-2016,30.1,21.1,26,,29,0,,,7.6,133.25,,7.1,24.3,37.45,Clear
"Chikkamagaluru, Karnataka, India",06-01-2016,28.1,20.9,24.7,,27.4,0,,,7.6,168,,4.8,32.3,50.59,Partially cloudy
"Chikkamagaluru, Karnataka, India",07-01-2016,27.1,20.3,24.5,,26.7,0,,,7.6,152.33,,5.5,32.5,51.5,Partially cloudy
"Chikkamagaluru, Karnataka, India",08-01-2016,29.1,24.2,26.9,,29.6,0,,,9.2,89.67,,7.4,16.4,52.09,Clear
"Chikkamagaluru, Karnataka, India",09-01-2016,29.4,22.2,26.8,,30,0,,,8.6,178.25,,10,15.6,41.02,Clear
"Chikkamagaluru, Karnataka, India",10-01-2016,30.1,21.3,26.9,,31.2,0,,,7.5,79.75,,8.5,12.2,50.25,Clear
"Chikkamagaluru, Karnataka, India",11-01-2016,30.1,21,25.8,,30.3,0,,,7.6,133.5,,8.5,24.4,49.24,Clear
"Chikkamagaluru, Karnataka, India",12-01-2016,30.1,25.5,27.9,,30.1,0,,,7.6,242.33,,7.4,32.9,44.38,Partially cloudy
"Chikkamagaluru, Karnataka, India",13-01-2016,30.1,22,26.6,,30.5,0,,,9.3,200.75,,6.6,24.3,47.17,Clear
"Chikkamagaluru, Karnataka, India",14-01-2016,27.4,21.2,25.3,,28.2,0,,,7.6,187.33,,8,36.2,53.61,Partially cloudy
"Chikkamagaluru, Karnataka, India",15-01-2016,27.7,22.2,25.1,,28.7,0,,,7.6,288.33,,7.3,49.2,56.99,Partially cloudy
"Chikkamagaluru, Karnataka, India",16-01-2016,27.1,18.8,24.3,,27.4,0,,,6.8,296.67,,8.6,33.2,59.08,Partially cloudy
"Chikkamagaluru, Karnataka, India",17-01-2016,28.4,19.1,24.9,,28.4,0,,,7.5,271.33,,9.9,16.1,51.45,Clear
"Chikkamagaluru, Karnataka, India",18-01-2016,26.4,20.3,23.6,,,0,,,7.5,213.33,,8,60.3,59.56,Partially cloudy
"Chikkamagaluru, Karnataka, India",19-01-2016,24.4,20.1,22.7,,,2,,,9.3,223.5,,6.5,70.5,68.31,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",20-01-2016,27.1,26.1,26.6,,28.1,0,,,6.2,236,,8.9,49.8,62.72,Partially cloudy
"Chikkamagaluru, Karnataka, India",21-01-2016,26.5,20.3,23.4,,,0,,,9.3,207,,7,48.8,68.69,Partially cloudy
"Chikkamagaluru, Karnataka, India",22-01-2016,31.4,21.3,26.9,,33.2,0,,,7.5,203.5,,6.6,36.8,54.15,Partially cloudy
"Chikkamagaluru, Karnataka, India",23-01-2016,31.4,20.4,27.4,,33.2,0,,,7.4,250.75,,10,34.9,60.89,Partially cloudy
"Chikkamagaluru, Karnataka, India",24-01-2016,31.4,29,30.1,,33.2,0,,,6.2,65,,10,3.4,56.36,Clear
"Chikkamagaluru, Karnataka, India",25-01-2016,31.4,22.3,27.8,,34.4,0,,,7.5,139,,8,51.9,63.76,Partially cloudy
"Chikkamagaluru, Karnataka, India",26-01-2016,31.4,28.1,29.9,,31.8,0,,,8.3,150,,10,3.4,46.17,Clear
"Chikkamagaluru, Karnataka, India",27-01-2016,30.4,22.3,27.5,,30.3,0,,,7.6,179.25,,8.5,24.4,48.08,Clear
"Chikkamagaluru, Karnataka, India",28-01-2016,30.1,29.1,29.4,,31.2,0,,,9.3,208,,8.1,16.1,49.07,Clear
"Chikkamagaluru, Karnataka, India",29-01-2016,31.4,24.2,28.2,,33.2,0,,,7.5,148.33,,7.3,32.6,44.61,Partially cloudy
"Chikkamagaluru, Karnataka, India",30-01-2016,31.2,24,28.1,,32.4,0,,,7.6,278,,8,19.6,38.44,Clear
"Chikkamagaluru, Karnataka, India",31-01-2016,30.9,20.3,25.6,,30.4,0,,,7.5,195.5,,9.9,24.9,50.08,Clear
"Chikkamagaluru, Karnataka, India",01-02-2016,33.4,29.4,31,,31.5,0,,,7.5,119.33,,7.4,33.1,30.31,Partially cloudy
"Chikkamagaluru, Karnataka, India",02-02-2016,33.4,23.2,29,,33.7,0,,,7.5,151,,8,16.2,40.69,Clear
"Chikkamagaluru, Karnataka, India",03-02-2016,31.1,24.2,28.7,,30.6,0,,,7.5,157,,6.6,24.2,47.36,Clear
"Chikkamagaluru, Karnataka, India",04-02-2016,33.7,24.2,30,,40.6,0,,,7.5,172,,7.4,23.2,41.13,Clear
"Chikkamagaluru, Karnataka, India",05-02-2016,,,,,,0,,,,,,,,,
"Chikkamagaluru, Karnataka, India",06-02-2016,,,,,,0,,,,,,,,,
"Chikkamagaluru, Karnataka, India",07-02-2016,,,,,,0,,,,,,,,,
"Chikkamagaluru, Karnataka, India",08-02-2016,29.4,24.3,26.8,,31.1,0,,,7.5,226,,7,48.9,58.39,Partially cloudy
"Chikkamagaluru, Karnataka, India",09-02-2016,30.2,28.1,29.1,,36.8,0,,,7.6,137,,10,16.9,69.38,Clear
"Chikkamagaluru, Karnataka, India",10-02-2016,32.4,24,28.4,,34.7,0,,,7.5,192.25,,8,24.7,62.72,Clear
"Chikkamagaluru, Karnataka, India",11-02-2016,29.3,27.4,28.3,,32.3,0,,,6.3,153.5,,8.9,56,66.58,Partially cloudy
"Chikkamagaluru, Karnataka, India",12-02-2016,29.9,23,26.4,,32.4,0,,,7.4,247,,7,37.2,63.25,Partially cloudy
"Chikkamagaluru, Karnataka, India",13-02-2016,29.4,23.9,26.2,,31.8,0,,,10.2,210.67,,6.7,25.9,63.17,Partially cloudy
"Chikkamagaluru, Karnataka, India",14-02-2016,30.1,29.8,29.9,,32,0,,,4.6,65,,10,11,53.87,Clear
"Chikkamagaluru, Karnataka, India",15-02-2016,29.9,24.3,27.1,,38.3,0,,,11.2,224.5,,9.9,39.5,75.23,Partially cloudy
"Chikkamagaluru, Karnataka, India",16-02-2016,30.6,23,26.8,,33.1,0,,,7.5,311,,9.9,29.3,61.65,Partially cloudy
"Chikkamagaluru, Karnataka, India",17-02-2016,29.4,29.4,29.4,,34,0,,,9.3,89,,4.1,49.7,71.59,Partially cloudy
"Chikkamagaluru, Karnataka, India",18-02-2016,31.4,23.4,28.3,,32.2,0,,,7.5,182.67,,9.9,16.1,57.63,Clear
"Chikkamagaluru, Karnataka, India",19-02-2016,33.4,31.2,32.3,,34.3,0,,,6.8,217.5,,10,6.9,46.69,Clear
"Chikkamagaluru, Karnataka, India",20-02-2016,31.4,23.2,27.3,,31.3,0,,,7.4,181.5,,7.1,64.2,53.38,Partially cloudy
"Chikkamagaluru, Karnataka, India",21-02-2016,32.1,24.3,29.3,,35.1,0,,,7.4,253.75,,10,20.7,55.29,Clear
"Chikkamagaluru, Karnataka, India",22-02-2016,34.1,24.3,30.4,,40.9,0,,,7.4,255,,10,12.1,61.18,Clear
"Chikkamagaluru, Karnataka, India",23-02-2016,30.7,25.3,28.5,,38.8,0,,,10.9,179,,9.9,54.4,50.29,Partially cloudy
"Chikkamagaluru, Karnataka, India",24-02-2016,28.4,24.3,26.7,,30,0,,,7.5,241.33,,9.9,69.9,67.22,Partially cloudy
"Chikkamagaluru, Karnataka, India",25-02-2016,30.1,19.5,25.6,,31.7,24,,,7.4,209.33,,9.9,16.1,69.6,Rain
"Chikkamagaluru, Karnataka, India",26-02-2016,34.1,23,29.4,,36.1,0,,,3.6,278.25,,8.9,2.5,53.87,Clear
"Chikkamagaluru, Karnataka, India",27-02-2016,32.4,20.6,28.9,,39.3,0,,,4.6,180.75,,9.2,52.1,65.85,Partially cloudy
"Chikkamagaluru, Karnataka, India",28-02-2016,31.5,24.3,28.6,,35.8,0,,,7.4,211.33,,9.9,48,59.98,Partially cloudy
"Chikkamagaluru, Karnataka, India",29-02-2016,31.1,29.4,30.2,,32.9,0,,,7.6,135,,7.1,49.9,49.49,Partially cloudy
"Chikkamagaluru, Karnataka, India",01-03-2016,30.4,24.3,28,,33.1,0,,,9.3,179.33,,8,49.9,57.37,Partially cloudy
"Chikkamagaluru, Karnataka, India",02-03-2016,32.4,24,29.2,,36.1,0,,,7.5,261.75,,8,25,57.41,Clear
"Chikkamagaluru, Karnataka, India",03-03-2016,34.4,25,30.1,,33.4,0,,,7.5,211.33,,9.9,43.3,44.38,Partially cloudy
"Chikkamagaluru, Karnataka, India",04-03-2016,34.1,29.1,31.6,,36.1,0,,,3.7,201,,7.1,24.4,45.66,Clear
"Chikkamagaluru, Karnataka, India",05-03-2016,33.4,26.2,30.9,,34.8,0,,,7.4,236.75,,10,26.6,48.84,Partially cloudy
"Chikkamagaluru, Karnataka, India",06-03-2016,32.1,30.1,31.2,,35.1,0,,,3.6,295.67,,10,55.3,53.1,Partially cloudy
"Chikkamagaluru, Karnataka, India",07-03-2016,32,24,28.8,,33.6,0,,,7.4,253.33,,9.9,28.3,57.31,Partially cloudy
"Chikkamagaluru, Karnataka, India",08-03-2016,31.7,30.1,30.9,,32.9,0,,,7.5,180,,6.1,24.9,50.58,Clear
"Chikkamagaluru, Karnataka, India",09-03-2016,31.4,27.2,29.5,,34.4,0,,,7.5,248.75,,9.2,70.6,57.32,Partially cloudy
"Chikkamagaluru, Karnataka, India",10-03-2016,32.8,26.3,29.7,,33.8,0,,,7.5,184.33,,9.9,23.8,52.16,Clear
"Chikkamagaluru, Karnataka, India",11-03-2016,32.1,26.3,29.2,,33.8,0,,,7.5,294.5,,9.9,24.3,51,Clear
"Chikkamagaluru, Karnataka, India",12-03-2016,34.9,27.3,31.4,,36.6,0,,,14.8,270.5,,10,12.1,49.4,Clear
"Chikkamagaluru, Karnataka, India",13-03-2016,33.4,27.3,30.8,,36.9,0,,,7.5,247.25,,8.5,13.5,51.38,Clear
"Chikkamagaluru, Karnataka, India",14-03-2016,32.5,26.1,30.3,,32.9,0,,,9.4,226.67,,10,22.2,41.81,Clear
"Chikkamagaluru, Karnataka, India",15-03-2016,31.1,27.3,29.2,,31.6,0,,,7.4,270.5,,10,24.2,47,Clear
"Chikkamagaluru, Karnataka, India",16-03-2016,32.4,24.3,29.6,,32.9,0,,,9.8,248.5,,10,12.1,46.1,Clear
"Chikkamagaluru, Karnataka, India",17-03-2016,30.4,27.2,28.8,,30.9,0,,,9.1,177.5,,10,24.2,47.91,Clear
"Chikkamagaluru, Karnataka, India",18-03-2016,27.3,27.3,27.3,,27.5,0,,,7.4,189,,9.8,48.4,46.47,Partially cloudy
"Chikkamagaluru, Karnataka, India",19-03-2016,31.1,28,29.1,,34.2,0,,,7.5,209.67,,10,42.9,50.11,Partially cloudy
"Chikkamagaluru, Karnataka, India",20-03-2016,31.1,25.4,28.2,,35.6,0,,,3.6,180,,10,0,65.97,Clear
"Chikkamagaluru, Karnataka, India",21-03-2016,31.1,31.1,31.1,,35.7,0,,,3.6,180,,10,0,62.89,Clear
"Chikkamagaluru, Karnataka, India",22-03-2016,34.1,31.1,32.4,,38.2,0,,,3.6,163.33,,10,11.9,52.53,Clear
"Chikkamagaluru, Karnataka, India",23-03-2016,33.4,33.4,33.4,,36,0,,,3.6,270,,10,0,46.54,Clear
"Chikkamagaluru, Karnataka, India",24-03-2016,31.7,27.3,29.7,,41.9,0,,,12.9,241.67,,9.9,55.8,64.19,Partially cloudy
"Chikkamagaluru, Karnataka, India",25-03-2016,38.1,23.4,29.9,,44.4,0,,,7.4,271.67,,9.9,33,61.81,Partially cloudy
"Chikkamagaluru, Karnataka, India",26-03-2016,36.8,27.3,31.7,,39.2,0,,,7.4,168,,9.9,16.5,46.84,Clear
"Chikkamagaluru, Karnataka, India",27-03-2016,30.4,27.9,28.8,,33.1,0,,,7.5,181.67,,9.9,43.4,59.27,Partially cloudy
"Chikkamagaluru, Karnataka, India",28-03-2016,33.1,28.9,31.4,,35.9,0,,,7.4,241.67,,10,16.1,45.52,Clear
"Chikkamagaluru, Karnataka, India",29-03-2016,30.4,28,29.2,,34.8,0,,,8.8,250,,6.9,30.9,57.23,Partially cloudy
"Chikkamagaluru, Karnataka, India",30-03-2016,33.1,27.1,30.8,,38.3,0,,,9.2,267.75,,8,21.1,52.99,Clear
"Chikkamagaluru, Karnataka, India",31-03-2016,32.5,22.5,27.5,,35.4,0,,,8.8,259.5,,7,53.6,61.79,Partially cloudy
"Chikkamagaluru, Karnataka, India",01-04-2016,34.1,24.4,30.4,,37.5,0,,,7.8,225.25,,8.5,26.9,57.29,Partially cloudy
"Chikkamagaluru, Karnataka, India",02-04-2016,33.1,21.3,29.4,,37.2,0,,,8.8,189,,9.1,66,64.75,Partially cloudy
"Chikkamagaluru, Karnataka, India",03-04-2016,33.1,21.1,28.1,,37.2,0,,,7.5,226.33,,10,43.5,65.13,Partially cloudy
"Chikkamagaluru, Karnataka, India",04-04-2016,33.1,27,30.5,,37.2,0,,,7.5,201.75,,8.5,24.6,53.51,Clear
"Chikkamagaluru, Karnataka, India",05-04-2016,32.4,26.2,28.9,,36.8,4,,,13.9,215.25,,9.2,67.8,66,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",06-04-2016,30.4,26.1,29.1,,35,0,,,7.8,198,,9.1,73.6,64.93,Partially cloudy
"Chikkamagaluru, Karnataka, India",07-04-2016,31.7,27,29.4,,33.9,0,,,7.5,223,,7,24.2,54.2,Clear
"Chikkamagaluru, Karnataka, India",08-04-2016,34.4,22.5,29.4,,37.6,0,,,7.5,247.25,,10,12.2,64.45,Clear
"Chikkamagaluru, Karnataka, India",09-04-2016,30.1,27,29.1,,37.3,0,,,7.6,206.67,,9.4,70.8,67.9,Partially cloudy
"Chikkamagaluru, Karnataka, India",10-04-2016,33.4,23.1,28.7,,38.6,4,,,7.5,202.75,,10,52.3,69.11,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",11-04-2016,26.1,26.1,26.1,,,3,,,7.4,319,,9.9,48.4,70.34,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",12-04-2016,32.4,22.2,28.5,,36.8,0,,,7.4,202.75,,10,52.1,72.02,Partially cloudy
"Chikkamagaluru, Karnataka, India",13-04-2016,31.4,26.1,28.8,,35.8,0,,,7.5,240.67,,8.1,59.8,59.55,Partially cloudy
"Chikkamagaluru, Karnataka, India",14-04-2016,35.1,27.1,31.6,,40,0,,,7.4,213.25,,10,12.2,52.07,Clear
"Chikkamagaluru, Karnataka, India",15-04-2016,32.1,25.4,28.7,,36.5,0,,,3.6,180,,10,0,70.06,Clear
"Chikkamagaluru, Karnataka, India",16-04-2016,32.4,30.4,31.4,,35.5,0,,,6.8,205,,10,57.9,59.04,Partially cloudy
"Chikkamagaluru, Karnataka, India",17-04-2016,33.6,25.1,29.4,,38.8,2.01,,,7.6,220.5,,10,27.4,61.55,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",18-04-2016,38.1,26.7,32.3,,44.3,0,,,3.6,196,,8.9,2.5,58.36,Clear
"Chikkamagaluru, Karnataka, India",19-04-2016,31.4,26.1,29.3,,35.8,0,,,7.4,210.33,,8.1,16.2,63.31,Clear
"Chikkamagaluru, Karnataka, India",20-04-2016,32.9,26.1,29.5,,39.7,0,,,7.6,287.5,,8.9,40.3,53.2,Partially cloudy
"Chikkamagaluru, Karnataka, India",21-04-2016,32.4,28,30.7,,39.8,2,,,9.2,264.5,,9.2,65,62.05,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",22-04-2016,37.1,28,32.1,,41,0,,,10.8,223.75,,10,58.1,48.8,Partially cloudy
"Chikkamagaluru, Karnataka, India",23-04-2016,34.5,28.9,32.5,,39,0,,,7.4,271,,9.9,21.7,43.41,Clear
"Chikkamagaluru, Karnataka, India",24-04-2016,32.1,29.1,30.6,,36.5,0,,,3.6,225,,10,0,64.52,Clear
"Chikkamagaluru, Karnataka, India",25-04-2016,34.1,27.1,31.4,,37.5,0,,,7.5,260.75,,6.6,24.3,43.82,Clear
"Chikkamagaluru, Karnataka, India",26-04-2016,34.8,29.9,33,,39.7,0,,,7.4,287.33,,8.1,27.2,38.03,Partially cloudy
"Chikkamagaluru, Karnataka, India",27-04-2016,34.1,30,32.1,,41.1,0,,,7.4,212.33,,10,32.8,53.68,Partially cloudy
"Chikkamagaluru, Karnataka, India",28-04-2016,35.1,32.8,33.9,,40,0,,,10.8,270,,10,38.8,44.32,Partially cloudy
"Chikkamagaluru, Karnataka, India",29-04-2016,34.1,28.3,30.9,,38.2,0,,,3.6,264.5,,10,20,61.63,Clear
"Chikkamagaluru, Karnataka, India",30-04-2016,35.4,29.1,32.8,,37.6,0,,,7.6,252,,8.5,12.5,45.26,Clear
"Chikkamagaluru, Karnataka, India",01-05-2016,34.1,28,30.9,,39.3,0,,,7.5,282,,10,44.9,56.22,Partially cloudy
"Chikkamagaluru, Karnataka, India",02-05-2016,34.1,28,31.5,,39.8,0,,,7.5,209.5,,8.5,37.9,55.88,Partially cloudy
"Chikkamagaluru, Karnataka, India",03-05-2016,32.4,29,31.2,,37.8,0,,,9.8,234.25,,7.7,52.2,58.85,Partially cloudy
"Chikkamagaluru, Karnataka, India",04-05-2016,33.4,27,30.8,,40.4,2.35,,,9.1,267.5,,10,47.5,62.09,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",05-05-2016,34.1,28,31.3,,38.5,0,,,7.4,267,,10,32.6,54.9,Partially cloudy
"Chikkamagaluru, Karnataka, India",06-05-2016,34.1,26.1,31,,38.2,4,,,7.8,187.5,,10,36.3,55.93,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",07-05-2016,34.4,26.1,31.3,,37.6,45,,,7.5,189.75,,8.5,19,52.7,Rain
"Chikkamagaluru, Karnataka, India",08-05-2016,34.1,23.2,29.7,,37.5,0,,,7.5,178.5,,10,24.9,59.21,Clear
"Chikkamagaluru, Karnataka, India",09-05-2016,36.4,24.2,30.7,,39.2,0,,,7.4,260.25,,10,12.1,56.31,Clear
"Chikkamagaluru, Karnataka, India",10-05-2016,34.3,26.1,30.9,,36.8,0,,,7.6,265.67,,10,16.1,45.37,Clear
"Chikkamagaluru, Karnataka, India",11-05-2016,34.4,27.1,31.1,,39.4,0,,,7.5,243.75,,7.8,59.9,60.12,Partially cloudy
"Chikkamagaluru, Karnataka, India",12-05-2016,32.7,25.1,28.9,,46.4,4.04,,,7.5,295.5,,10,54.9,70.75,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",13-05-2016,31.1,27,28.9,,36.7,16.04,,,11.8,243,,9.1,76,70.04,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",14-05-2016,33.4,25.4,30.3,,39.3,2,,,7.5,205.75,,9.1,74.9,65.05,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",15-05-2016,29.4,25.4,28,,36.4,4.07,,,11.1,196.67,,9.2,75.8,75.6,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",16-05-2016,31.4,27.1,29.4,,38.1,9,,,7.8,254.75,,9.2,81.3,71.2,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",17-05-2016,31.4,26,28.7,,37.7,18.6,,,11.2,214.25,,8,85.3,73.68,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",18-05-2016,28.7,24.1,26.5,,33.8,12.8,,,9.2,204,,9.2,74.3,81.03,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",19-05-2016,28.4,26.1,26.8,,31.9,0,,,7.8,234,,6.9,76.1,78.22,Overcast
"Chikkamagaluru, Karnataka, India",20-05-2016,26.6,24.4,25.4,,,17.04,,,9.5,213.5,,8.4,86.3,87.33,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",21-05-2016,28.1,25.1,26.8,,31.9,0,,,7.6,240,,10,83.3,76.52,Overcast
"Chikkamagaluru, Karnataka, India",22-05-2016,30.4,26.1,29.2,,36.6,0,,,14.2,243.75,,10,75.5,68.88,Overcast
"Chikkamagaluru, Karnataka, India",23-05-2016,30.1,25,27.6,,34.1,0,,,9.8,242,,10,73.4,72.1,Partially cloudy
"Chikkamagaluru, Karnataka, India",24-05-2016,30.6,26.1,29.3,,36,0,,,13.9,226,,10,69.9,65.7,Partially cloudy
"Chikkamagaluru, Karnataka, India",25-05-2016,32.1,26,29.1,,36.5,0,,,16.6,178,,10,56.8,63.38,Partially cloudy
"Chikkamagaluru, Karnataka, India",26-05-2016,30.4,27,28.7,,36,12,,,13.9,223.75,,10,80.8,68.32,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",27-05-2016,30.3,27,29.1,,36.3,0,,,11.4,248.75,,10,77.2,67.71,Overcast
"Chikkamagaluru, Karnataka, India",28-05-2016,30.4,26,28.9,,35.8,0,,,11.8,223.5,,10,78.6,69.21,Overcast
"Chikkamagaluru, Karnataka, India",29-05-2016,28,20.2,25.2,,31.2,42.9,,,11.8,232.33,,10,76.4,77.14,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",30-05-2016,28.4,24.1,25.7,,32.3,37,,,11.4,257.33,,8.6,67.8,81.32,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",31-05-2016,29.4,24.1,27.3,,34.3,44.89,,,12.7,263.5,,9.5,75.7,75.9,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",01-06-2016,30.4,26,28.3,,36,15,,,13.9,282.75,,8.5,79.5,72.45,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",02-06-2016,30.4,28.4,29,,38.2,10,,,3.6,249.33,,9.1,96.3,75.66,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",03-06-2016,28.4,24.1,26.6,,33.5,104,,,7.6,226,,8.5,87.8,82.62,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",04-06-2016,30.4,24,27.6,,37.6,18.73,,,11.2,222.6,,8.8,72.2,76.03,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",05-06-2016,28.1,24.4,25.9,,32.3,17.82,,,4.2,241,,7,90.7,86.72,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",06-06-2016,26.4,25.1,25.8,,,11,,,7.5,256.33,,9.9,83.6,80.64,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",07-06-2016,27.1,26,26.5,,29.7,0,,,7.6,270.5,,9.9,75,70.92,Partially cloudy
"Chikkamagaluru, Karnataka, India",08-06-2016,25.4,23.1,24.5,,,13.86,,,7.4,282,,6.1,87.5,89.97,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",09-06-2016,25.4,23.1,24.3,,,22.72,,,9.3,196.33,,6,94.3,93,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",10-06-2016,23.4,23.4,23.4,,,6,,,3.6,180,,4,100,97.02,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",11-06-2016,25.1,24,24.5,,,4.19,,,7.6,283.5,,8.3,70.1,78.19,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",12-06-2016,25.5,23,24.2,,,33.06,,,7.6,260,,8.4,86.5,86.78,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",13-06-2016,24.6,22,23,,,76,,,7.6,232,,5.9,81.7,85.92,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",14-06-2016,27.1,22.1,24.6,,30.1,18.77,,,11.9,283.5,,5.4,63.2,83.95,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",15-06-2016,25.3,23,23.8,,,57,,,8.6,180.67,,5.1,85.1,90.77,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",16-06-2016,25.5,23.4,24.5,,,77,,,7.6,186.75,,9.3,77.8,88.74,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",17-06-2016,26.3,25,25.8,,,14,,,15.2,237.33,,9,72.7,77.5,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",18-06-2016,26.1,24.3,25.4,,,38,,,22.3,247.33,,6,78,75.89,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",19-06-2016,24.1,22.4,23,,,14.79,,,9.8,187.33,,7.9,80,87.38,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",20-06-2016,24.9,22.1,23.3,,,61.02,,,7.6,266.5,,5.4,86.4,84.9,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",21-06-2016,22.9,21.4,22.1,,,68.37,,,7.5,222.25,,6.2,86.5,95.14,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",22-06-2016,24,22.2,22.8,,,43.31,,,9.3,219.33,,5.9,83.5,88.07,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",23-06-2016,22.3,20.4,21.1,,,62.11,,,7.5,272.25,,5.5,86.5,91.37,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",24-06-2016,22,20.4,21.3,,,15.49,,,7.5,160.33,,7.9,78.7,92.49,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",25-06-2016,24,20.1,21.8,,,38.34,,,22.3,226.67,,5.9,83.8,89.62,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",26-06-2016,25,21.7,23.5,,,45.69,,,7.5,231.25,,5.5,84.9,88.77,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",27-06-2016,22.1,21.4,21.8,,,75.04,,,7.5,270,,4.9,80.4,99.02,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",28-06-2016,23.1,22.1,22.6,,,75.15,,,7.5,227,,5.5,86.4,96.17,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",29-06-2016,21.1,21.1,21.1,,,15.51,,,7.5,184,,9.8,51.2,91.38,"Rain, Partially cloudy"
"Chikkamagaluru, Karnataka, India",30-06-2016,24.7,22.1,23.2,,,17.77,,,11.6,171,,3.6,82.2,93.41,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",01-07-2016,24,23.4,23.7,,,73.56,,,7.5,187.25,,2.2,87.8,90.7,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",02-07-2016,24.4,22.3,23.2,,,13.19,,,7.4,157.33,,4.9,83.8,90.59,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",03-07-2016,23.5,23.1,23.3,,,25.73,,,9.2,180.33,,4.9,83.8,93.74,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",04-07-2016,23.1,22,22.5,,,130.1,,,7.4,237.25,,2.6,87.8,97.44,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",05-07-2016,24,20.4,22.7,,,27.52,,,7.4,249.75,,4.4,87.8,97.24,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",06-07-2016,23.1,22.4,22.7,,,5.65,,,7.5,225.5,,5.4,75.6,94.3,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",07-07-2016,23.4,23.1,23.3,,,5.81,,,7.6,209.67,,5.9,83.5,91.1,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",08-07-2016,23.1,22.4,22.8,,,2,,,5.4,270,,2,100,100,"Rain, Overcast"
"Chikkamagaluru, Karnataka, India",09-07-2016,23.9,20.1,21.6,,,42.94,,,9.6,221.25,,1.9,86.5,94.51,"Rain, Overcast"
