Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Saligrama, Krishnarajanagara, Karnataka, India",09/17/2012,70,70,70,,,0.51,,,1.7,249,,1,68.1,87.65,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/18/2012,69.1,69.1,69.1,,,0.43,,,1.1,259,,1,62.7,88.74,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/19/2012,69.5,69.5,69.5,,,0.91,,,0.6,200,,1.2,28.7,86.89,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/20/2012,70,70,70,,,0,,,0.5,320,,1.2,30,82.14,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",09/21/2012,72.1,72.1,72.1,,,0,,,0,,,1.2,24,77.75,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",09/22/2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",09/23/2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",09/24/2012,70.4,70.4,70.4,,,0,,,1.8,250,,1.2,39.4,79.6,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",09/25/2012,70.1,70.1,70.1,,,0.01,,,1.7,304,,1.2,33.4,78.65,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/26/2012,71.2,71.2,71.2,,,0,,,0.5,320,,1.2,49.4,83.09,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",09/27/2012,71.9,71.9,71.9,,,0,,,1,320,,1.8,45.3,80.57,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",09/28/2012,73,73,73,,,0.87,,,0.6,230,,1.2,58.7,82.01,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/29/2012,71.6,71.6,71.6,,,0.04,,,1.1,272,,1.8,50,85.59,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",09/30/2012,71.9,71.9,71.9,,,0,,,1.2,230,,1.2,74,85.83,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10-01-2012,70.6,70.6,70.6,,,0.92,,,0.6,230,,1.2,100,89.51,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10-02-2012,70.2,70.2,70.2,,,0.31,,,1.2,230,,1,78.7,91.4,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10-03-2012,70.5,70.5,70.5,,,0.59,,,1.7,239,,1.2,53.4,81.45,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10-04-2012,69.3,69.3,69.3,,,0,,,0,,,1.9,46.8,82.91,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10-05-2012,71.5,71.5,71.5,,,0.16,,,1.1,270,,1.2,37.4,74.99,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10-06-2012,71.9,71.9,71.9,,,0,,,0.5,270,,1.2,80,83.75,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",10-07-2012,70,70,70,,,0.01,,,0,,,1.2,95.3,89.07,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10-08-2012,75.4,75.4,75.4,,,0.01,,,1.1,8,,1.8,40.6,75.19,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10-09-2012,71.5,71.5,71.5,,,1.61,,,0,,,3.9,85.3,91.4,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10-10-2012,72.1,72.1,72.1,,,0.12,,,0,,,1.2,34.7,87.84,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10-11-2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",10-12-2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",10/13/2012,72.3,72.3,72.3,,,0,,,1,90,,1.2,95.3,83.26,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",10/14/2012,73.7,73.7,73.7,,,0.02,,,0.5,50,,1.8,56.6,75.66,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10/15/2012,70.2,70.2,70.2,,,1.24,,,0.5,50,,1.2,45.3,86.76,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10/16/2012,71.9,71.9,71.9,,,0.15,,,2.2,50,,1.2,58.1,85.25,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10/17/2012,71.2,71.2,71.2,,,0.01,,,1.6,61,,1.2,42.1,79.74,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",10/18/2012,72.4,72.4,72.4,,,0,,,2.8,50,,1.8,14,80.67,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",10/19/2012,72.2,72.2,72.2,,,0,,,1.6,50,,1.2,90,84.19,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",10/20/2012,70.4,70.4,70.4,,,0.19,,,3.4,79,,1.2,100,86.76,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10/21/2012,70.4,70.4,70.4,,,0.13,,,3.9,79,,1.2,100,88.21,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10/22/2012,70.9,70.9,70.9,,,0.12,,,2.8,79,,1.2,100,87.46,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10/23/2012,69.8,69.8,69.8,,,0.2,,,1,50,,1.2,90,82.65,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",10/24/2012,72.4,72.4,72.4,,,0,,,2.8,61,,1.2,68.7,79.98,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/25/2012,73.3,73.3,73.3,,,0,,,1.7,90,,3.6,55.3,78.92,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/26/2012,72.6,72.6,72.6,,,0,,,2.2,50,,1.2,53.4,82.46,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/27/2012,70.7,70.7,70.7,,,0,,,1.7,61,,1.2,58.7,82.65,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/28/2012,70.4,70.4,70.4,,,0,,,1.6,90,,1.2,34.7,77.18,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/29/2012,71.1,71.1,71.1,,,0,,,2.8,79,,1.2,69.4,74.54,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",10/30/2012,69.2,69.2,69.2,,,0,,,2.8,61,,1.2,94.7,85.68,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",10/31/2012,69.3,69.3,69.3,,,0,,,1,50,,1.2,95.3,77.42,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",11-01-2012,66.6,66.6,66.6,,,1.1,,,1.2,70,,1,100,90.67,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",11-02-2012,69.5,69.5,69.5,,,1.17,,,1.7,272,,1,89.4,89.28,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",11-03-2012,71.3,71.3,71.3,,,0.55,,,1.7,270,,1.2,45.3,84.21,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",11-04-2012,68.7,68.7,68.7,,,0.08,,,0,,,1.2,39.4,85.17,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",11-05-2012,70.8,70.8,70.8,,,2.72,,,0,,,1,62.7,86.78,"Rain, Partially cloudy"
"Saligrama, Krishnarajanagara, Karnataka, India",11-06-2012,71.8,71.8,71.8,,,0,,,0.5,90,,1.2,40.6,84.01,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11-07-2012,72.8,72.8,72.8,,,0,,,0,,,1.2,50,79.14,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11-08-2012,,,,,,0,,,,,,,,,
"Saligrama, Krishnarajanagara, Karnataka, India",11-09-2012,72.8,72.8,72.8,,,0,,,0.6,90,,1.2,42.7,81.6,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11-10-2012,73.4,73.4,73.4,,,0,,,0.5,90,,1.8,18.7,70.83,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11-11-2012,71.1,71.1,71.1,,,0,,,0,,,1.2,4.7,80.8,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11-12-2012,72.2,72.2,72.2,,,0,,,0.5,90,,1.2,37.4,78.85,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/13/2012,71,71,71,,,0,,,0,,,1.2,14,76.2,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/14/2012,70.1,70.1,70.1,,,0,,,1.6,69,,1.2,0,59.12,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/15/2012,71,71,71,,,0,,,1.1,50,,1.2,40,51.93,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/16/2012,63.9,63.9,63.9,,,0,,,1.6,50,,1.2,18.7,61.93,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/17/2012,68.9,68.9,68.9,,,0,,,2.8,69,,1.2,18.7,52.24,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/18/2012,67.2,67.2,67.2,,,0,,,1,140,,1.2,0,53.5,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/19/2012,65.2,65.2,65.2,,,0,,,1,90,,1.2,0,63.08,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/20/2012,66.3,66.3,66.3,,,0,,,1,50,,0.6,0,67.12,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/21/2012,68.8,68.8,68.8,,,0,,,0,,,1.2,46,87.61,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/22/2012,72.6,72.6,72.6,,,0,,,0.5,50,,1.2,95.3,79.76,Overcast
"Saligrama, Krishnarajanagara, Karnataka, India",11/23/2012,72.4,72.4,72.4,,,0,,,1.1,50,,1.2,50.6,78.76,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/24/2012,72.8,72.8,72.8,,,0,,,2.2,71,,1.2,74,80.79,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/25/2012,71.9,71.9,71.9,,,0,,,2.2,79,,1.2,14,74.5,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/26/2012,72.9,72.9,72.9,,,0,,,2.2,69,,1.2,39.4,73.85,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/27/2012,71,71,71,,,0,,,2.2,69,,1.2,14,75.08,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/28/2012,69.6,69.6,69.6,,,0,,,1,50,,1.2,14,72.41,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",11/29/2012,68.6,68.6,68.6,,,0,,,1,90,,1.2,28.1,64.85,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",11/30/2012,65.9,65.9,65.9,,,0,,,0.5,90,,1.2,34.7,67.54,Partially cloudy
"Saligrama, Krishnarajanagara, Karnataka, India",12-01-2012,68.3,68.3,68.3,,,0,,,0.5,90,,1.2,14,69.94,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-02-2012,69.7,69.7,69.7,,,0,,,2.2,79,,1.2,14,59.25,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-03-2012,71,71,71,,,0,,,2.2,50,,1.2,0,50.69,Clear
"Saligrama, Krishnarajanagara, Karnataka, India",12-04-2012,70.6,70.6,70.6,,,0.02,,,1.6,69,,1.2,94.7,85.9,"Rain, Overcast"
"Saligrama, Krishnarajanagara, Karnataka, India",12-05-2012,69.7,69.7,69.7,,,0.44,,,2.2,69,,1.2,74,88.21,"Rain, Partially cloudy"
